year,tt
16558,7768805.243957261
16559,7769170.488068576
16560,7769535.732179895
16561,7769900.976291219
16562,7770266.220402546
16563,7770631.464513879
16564,7770996.708625216
16565,7771361.9527365565
16566,7771727.196847902
16567,7772092.440959251
16568,7772457.685070604
16569,7772822.929181962
16570,7773188.173293324
16571,7773553.417404691
16572,7773918.661516061
16573,7774283.905627436
16574,7774649.149738815
16575,7775014.393850198
16576,7775379.637961585
16577,7775744.882072977
16578,7776110.126184373
16579,7776475.370295773
16580,7776840.614407178
16581,7777205.8585185865
16582,7777571.10263
16583,7777936.3467414165
16584,7778301.590852838
16585,7778666.834964263
16586,7779032.079075693
16587,7779397.323187128
16588,7779762.3810473
16589,7780127.622236121
16590,7780492.863424948
16591,7780858.104613779
16592,7781223.3458026135
16593,7781588.586991453
16594,7781953.828180296
16595,7782319.069369144
16596,7782684.310557996
16597,7783049.551746852
16598,7783414.792935712
16599,7783780.0341245765
16600,7784145.275313445
16601,7784510.516502318
16602,7784875.757691195
16603,7785240.998880077
16604,7785606.240068963
16605,7785971.481257852
16606,7786336.722446747
16607,7786701.963635645
16608,7787067.204824548
16609,7787432.446013455
16610,7787797.687202366
16611,7788162.9283912815
16612,7788528.169580201
16613,7788893.4107691245
16614,7789258.651958053
16615,7789623.893146985
16616,7789989.134335922
16617,7790354.375524863
16618,7790719.616713808
16619,7791084.857902757
16620,7791450.0990917105
16621,7791815.340280669
16622,7792180.581469631
16623,7792545.822658597
16624,7792911.063847567
16625,7793276.305036542
16626,7793641.546225521
16627,7794006.787414504
16628,7794372.028603491
16629,7794737.269792483
16630,7795102.51098148
16631,7795467.752170479
16632,7795832.993359484
16633,7796198.234548492
16634,7796563.475737506
16635,7796928.716926523
16636,7797293.958115544
16637,7797659.1993045695
16638,7798024.4404935995
16639,7798389.681682633
16640,7798754.922871672
16641,7799120.164060714
16642,7799485.4052497605
16643,7799850.646438812
16644,7800215.887627867
16645,7800581.128816927
16646,7800946.37000599
16647,7801311.611195059
16648,7801676.8523841305
16649,7802042.093573207
16650,7802407.334762288
16651,7802772.575951373
16652,7803137.817140462
16653,7803503.058329555
16654,7803868.299518653
16655,7804233.540707755
16656,7804598.781896861
16657,7804963.821323802
16658,7805329.057905683
16659,7805694.294487569
16660,7806059.533211107
16661,7806424.771934651
16662,7806790.010658198
16663,7807155.249381749
16664,7807520.488105305
16665,7807885.726828865
16666,7808250.965552429
16667,7808616.204275997
16668,7808981.445229758
16669,7809346.686183522
16670,7809711.927137291
16671,7810077.168091064
16672,7810442.409044842
16673,7810807.649998624
16674,7811172.89095241
16675,7811538.1319062
16676,7811903.372859994
16677,7812268.613813793
16678,7812633.854767596
16679,7812999.095721403
16680,7813364.336675215
16681,7813729.57762903
16682,7814094.81858285
16683,7814460.059536674
16684,7814825.300490502
16685,7815190.541444335
16686,7815555.782398172
16687,7815921.023352013
16688,7816286.264305858
16689,7816651.505259708
16690,7817016.746213561
16691,7817381.987167419
16692,7817747.228121282
16693,7818112.469075148
16694,7818477.710029018
16695,7818842.950982894
16696,7819208.191936772
16697,7819573.432890656
16698,7819938.673844543
16699,7820303.914798436
16700,7820669.155752332
16701,7821034.396706232
16702,7821399.637660136
16703,7821764.878614046
16704,7822130.119567959
16705,7822495.360521876
16706,7822860.601475798
16707,7823225.842429724
16708,7823591.083383653
16709,7823956.324337588
16710,7824321.565291526
16711,7824686.806245469
16712,7825052.047199416
16713,7825417.288153367
16714,7825782.529107323
16715,7826147.770061282
16716,7826513.011015247
16717,7826878.2519692145
16718,7827243.492923187
16719,7827608.733877163
16720,7827973.974831144
16721,7828339.21578513
16722,7828704.456739119
16723,7829069.697693112
16724,7829434.938647111
16725,7829800.179601112
16726,7830165.420555119
16727,7830530.661509129
16728,7830895.902463145
16729,7831261.143417164
16730,7831626.384371187
16731,7831991.625325214
16732,7832356.866279246
16733,7832722.107233282
16734,7833087.348187323
16735,7833452.589141367
16736,7833817.830095415
16737,7834183.071049469
16738,7834548.312003526
16739,7834913.552957587
16740,7835278.793911653
16741,7835644.034865723
16742,7836009.275819797
16743,7836374.516773875
16744,7836739.757727958
16745,7837104.775910739
16746,7837470.013387178
16747,7837835.259453975
16748,7838200.505520775
16749,7838565.751587581
16750,7838930.9976543905
16751,7839296.243721205
16752,7839661.489788023
16753,7840026.7358548455
16754,7840391.981921672
16755,7840757.227988503
16756,7841122.474055339
16757,7841487.720122178
16758,7841852.966189021
16759,7842218.212255869
16760,7842583.4583227215
16761,7842948.704389578
16762,7843313.950456439
16763,7843679.196523303
16764,7844044.442590172
16765,7844409.688657045
16766,7844774.934723923
16767,7845140.180790805
16768,7845505.426857691
16769,7845870.672924582
16770,7846235.918991476
16771,7846601.165058374
16772,7846966.411125278
16773,7847331.657192185
16774,7847696.903259097
16775,7848061.9163819915
16776,7848427.154431526
16777,7848792.3924810635
16778,7849157.630530606
16779,7849522.871863381
16780,7849888.11319616
16781,7850253.354528943
16782,7850618.59586173
16783,7850983.837194522
16784,7851349.078527317
16785,7851714.3198601175
16786,7852079.561192922
16787,7852444.802525731
16788,7852810.043858544
16789,7853175.285191361
16790,7853540.526524182
16791,7853905.767857008
16792,7854271.009189838
16793,7854636.250522671
16794,7855001.49185551
16795,7855366.733188353
16796,7855731.974521199
16797,7856097.21585405
16798,7856462.457186905
16799,7856827.6985197645
16800,7857192.939852628
16801,7857558.181185496
16802,7857923.422518369
16803,7858288.663851245
16804,7858653.9051841255
16805,7859019.14651701
16806,7859384.3878499
16807,7859749.629182793
16808,7860114.87051569
16809,7860480.111848593
16810,7860845.353181498
16811,7861210.594514409
16812,7861575.835847324
16813,7861941.077180242
16814,7862306.318513165
16815,7862671.559846093
16816,7863036.801179024
16817,7863402.04251196
16818,7863767.283844899
16819,7864132.525177844
16820,7864497.766510792
16821,7864863.007843745
16822,7865228.249176702
16823,7865593.490509664
16824,7865958.731842629
16825,7866323.973175598
16826,7866689.214508573
16827,7867054.455841551
16828,7867419.697174533
16829,7867784.93850752
16830,7868150.179840511
16831,7868515.4211735055
16832,7868880.662506505
16833,7869245.903839508
16834,7869611.145172516
16835,7869976.386505528
16836,7870341.627838545
16837,7870706.869171565
16838,7871072.11050459
16839,7871437.351837619
16840,7871802.593170652
16841,7872167.83450369
16842,7872533.075836731
16843,7872898.317169777
16844,7873263.558502828
16845,7873628.799835882
16846,7873994.04116894
16847,7874359.282502003
16848,7874724.52383507
16849,7875089.765168142
16850,7875455.006501217
16851,7875820.247834298
16852,7876185.489167382
16853,7876550.73050047
16854,7876915.9718335625
16855,7877281.21316666
16856,7877646.212303974
16857,7878011.442945987
16858,7878376.685436909
16859,7878741.927927837
16860,7879107.170418769
16861,7879472.412909705
16862,7879837.655400646
16863,7880202.897891591
16864,7880568.14038254
16865,7880933.382873494
16866,7881298.625364452
16867,7881663.867855414
16868,7882029.110346381
16869,7882394.35283735
16870,7882759.595328325
16871,7883124.837819304
16872,7883490.080310288
16873,7883855.322801275
16874,7884220.565292266
16875,7884585.807783263
16876,7884951.050274262
16877,7885316.292765267
16878,7885681.535256276
16879,7886046.777747288
16880,7886412.020238305
16881,7886777.262729327
16882,7887142.505220353
16883,7887507.747711382
16884,7887872.990202417
16885,7888238.232693454
16886,7888603.475184497
16887,7888968.717675544
16888,7889333.960166595
16889,7889699.20265765
16890,7890064.445148709
16891,7890429.687639773
16892,7890794.930130841
16893,7891160.172621913
16894,7891525.41511299
16895,7891890.65760407
16896,7892255.900095155
16897,7892621.142586244
16898,7892986.385077338
16899,7893351.627568436
16900,7893716.870059538
16901,7894082.112550643
16902,7894447.355041754
16903,7894812.597532868
16904,7895177.840023987
16905,7895543.08251511
16906,7895908.325006238
16907,7896273.567497369
16908,7896638.809988505
16909,7897004.052479645
16910,7897369.294970789
16911,7897734.537461937
16912,7898099.7799530905
16913,7898465.022444247
16914,7898830.264935409
16915,7899195.507426574
16916,7899560.491167155
16917,7899925.725143182
16918,7900290.966006171
16919,7900656.206869164
16920,7901021.447732161
16921,7901386.688595163
16922,7901751.929458169
16923,7902117.17032118
16924,7902482.411184194
16925,7902847.652047212
16926,7903212.892910236
16927,7903578.133773263
16928,7903943.374636294
16929,7904308.61549933
16930,7904673.85636237
16931,7905039.097225414
16932,7905404.338088462
16933,7905769.578951515
16934,7906134.819814572
16935,7906500.060677633
16936,7906865.301540698
16937,7907230.542403768
16938,7907595.783266841
16939,7907961.02412992
16940,7908326.264993002
16941,7908691.505856088
16942,7909056.74671918
16943,7909421.987582275
16944,7909787.2284453735
16945,7910152.469308477
16946,7910517.710171585
16947,7910882.951034697
16948,7911248.191897813
16949,7911613.432760933
16950,7911978.673624058
16951,7912343.914487188
16952,7912709.155350321
16953,7913074.396213458
16954,7913439.6370765995
16955,7913804.877939746
16956,7914170.118802896
16957,7914535.35966605
16958,7914900.600529209
16959,7915265.841392372
16960,7915631.082255539
16961,7915996.32311871
16962,7916361.563981886
16963,7916726.804845066
16964,7917092.045708249
16965,7917457.2865714375
16966,7917822.52743463
16967,7918187.768297827
16968,7918553.009161028
16969,7918918.250024233
16970,7919283.490887443
16971,7919648.731750657
16972,7920013.972613875
16973,7920379.2134770965
16974,7920744.454340323
16975,7921109.695203554
16976,7921474.936066789
16977,7921840.176930028
16978,7922205.417793271
16979,7922570.658656519
16980,7922935.89951977
16981,7923301.140383027
16982,7923666.381246287
16983,7924031.622109552
16984,7924396.86297282
16985,7924762.103836093
16986,7925127.344699371
16987,7925492.585562652
16988,7925857.826425938
16989,7926223.067289229
16990,7926588.308152522
16991,7926953.549015821
16992,7927318.789879124
16993,7927684.03074243
16994,7928049.271605742
16995,7928414.512469057
16996,7928779.7533323765
16997,7929144.994195701
16998,7929510.2350590285
16999,7929875.475922361
17000,7930240.716785698
17001,7930605.957649039
17002,7930971.198512384
17003,7931336.439375733
17004,7931701.680239087
17005,7932066.921102445
17006,7932432.161965807
17007,7932797.402829173
17008,7933162.643692544
17009,7933527.884555918
17010,7933893.125419297
17011,7934258.366282681
17012,7934623.6071460685
17013,7934988.84800946
17014,7935354.0888728555
17015,7935719.041183321
17016,7936084.282958792
17017,7936449.524734267
17018,7936814.766509747
17019,7937180.008285231
17020,7937545.25006072
17021,7937910.491836213
17022,7938275.73361171
17023,7938640.975387212
17024,7939006.217162717
17025,7939371.458938227
17026,7939736.700713742
17027,7940101.94248926
17028,7940467.184264782
17029,7940832.426040309
17030,7941197.66781584
17031,7941562.909591375
17032,7941928.151366915
17033,7942293.393142459
17034,7942658.634918007
17035,7943023.876693559
17036,7943389.118469115
17037,7943754.3602446765
17038,7944119.602020241
17039,7944484.84379581
17040,7944850.085571384
17041,7945215.327346961
17042,7945580.569122544
17043,7945945.81089813
17044,7946311.05267372
17045,7946676.2944493145
17046,7947041.536224914
17047,7947406.778000517
17048,7947772.019776124
17049,7948137.261551736
17050,7948502.503327351
17051,7948867.745102972
17052,7949232.986878595
17053,7949598.228654224
17054,7949963.470429857
17055,7950328.712205494
17056,7950693.953981135
17057,7951059.195756781
17058,7951424.4375324305
17059,7951789.679308085
17060,7952154.921083743
17061,7952520.162859405
17062,7952885.404635072
17063,7953250.646410743
17064,7953615.888186418
17065,7953981.129962098
17066,7954346.371737781
17067,7954711.613513469
17068,7955076.855289161
17069,7955442.097064857
17070,7955807.338840558
17071,7956172.580616263
17072,7956537.822391972
17073,7956903.064167685
17074,7957268.305943402
17075,7957633.547719125
17076,7957998.789494851
17077,7958364.031270581
17078,7958729.273046316
17079,7959094.514822055
17080,7959459.756597797
17081,7959824.998373545
17082,7960190.240149296
17083,7960555.481925052
17084,7960920.723700811
17085,7961285.965476576
17086,7961651.207252344
17087,7962016.449028117
17088,7962381.690803894
17089,7962746.932579675
17090,7963112.17435546
17091,7963477.41613125
17092,7963842.657907044
17093,7964207.899682842
17094,7964573.1414586445
17095,7964938.383234451
17096,7965303.625010261
17097,7965668.866786077
17098,7966033.8104476705
17099,7966399.046467036
17100,7966764.282862341
17101,7967129.521261844
17102,7967494.759661351
17103,7967859.9980608625
17104,7968225.236460377
17105,7968590.474859897
17106,7968955.713259421
17107,7969320.951658949
17108,7969686.190058482
17109,7970051.428458019
17110,7970416.66685756
17111,7970781.905257105
17112,7971147.143656654
17113,7971512.382056208
17114,7971877.620455766
17115,7972242.858855328
17116,7972608.097254895
17117,7972973.335654465
17118,7973338.57405404
17119,7973703.812453619
17120,7974069.050853202
17121,7974434.28925279
17122,7974799.527652382
17123,7975164.766051978
17124,7975530.004451578
17125,7975895.242851183
17126,7976260.481250791
17127,7976625.7196504045
17128,7976990.958050021
17129,7977356.196449643
17130,7977721.434849269
17131,7978086.673248898
17132,7978451.911648532
17133,7978817.150048171
17134,7979182.388447814
17135,7979547.626847461
17136,7979912.865247112
17137,7980278.103646767
17138,7980643.342046427
17139,7981008.580446091
17140,7981373.818845759
17141,7981739.0572454315
17142,7982104.2956451075
17143,7982469.534044788
17144,7982834.772444474
17145,7983200.010844163
17146,7983565.249243856
17147,7983930.487643554
17148,7984295.726043256
17149,7984660.964442963
17150,7985026.202842673
17151,7985391.4412423875
17152,7985756.679642106
17153,7986121.91804183
17154,7986487.156441557
17155,7986852.394841289
17156,7987217.633241025
17157,7987582.871640765
17158,7987948.110040509
17159,7988313.348440258
17160,7988678.586840011
17161,7989043.825239768
17162,7989409.063639529
17163,7989774.3020392945
17164,7990139.540439065
17165,7990504.778838838
17166,7990870.017238617
17167,7991235.255638399
17168,7991600.494038186
17169,7991965.732437978
17170,7992330.970837773
17171,7992696.209237572
17172,7993061.447637375
